scheduled_e2_time,scheduled_e4a_time,result,e4a_t,e4a_X_P,e4a_X_R,e4a_v_P,e4a_v_R,e4a_phi_P,e4a_phi_R,e4a_F^intra,e4a_F^inter,e4a_L^intra,e4a_L^inter,e4a_tauドットPR,e4a_tauPR,e4a_tauRB,e6_t,e6_X_P,e6_X_R,e6_v_P,e6_v_R,e6_phi_P,e6_phi_R,e6_F^intra,e6_F^inter,e6_L^intra,e6_L^inter,e6_tauドットPR,e6_tauPR,e6_tauRB
7.4,8.517,offered,8.533333333333337,79.37312729644111,86.0462872916653,12.114750826097394,5.3349593749999995,0.9626718588084515,1.323919504100301,4.581887961099449,0.22500792752726878,2.558326822611798,0.9851304563173267,-0.3603838793727232,0.98427216284714,4.489952223550851,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.533,offered,8.533333333333337,79.37312729644111,86.0462872916653,12.114750826097394,5.3349593749999995,0.9626718588084515,1.323919504100301,4.581887961099449,0.22500792752726878,2.558326822611798,0.9851304563173267,-0.3603838793727232,0.98427216284714,4.489952223550851,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.55,offered,8.550000000000004,79.57503981020938,86.13520328124861,12.041176249027508,5.3349593749999995,1.2143603389797961,1.5281884764305873,4.578419884107508,0.19652583267404733,2.5598040898840893,0.9851304563173267,-0.3630581907271968,0.9782211930016868,4.473285556884188,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.567,offered,8.58333333333334,79.97520133876566,86.31303526041523,11.896978286341819,5.3349593749999995,1.7127523416271078,1.93672642109116,4.571663316711948,0.14139718804693663,2.5623585944040665,0.9851304563173267,-0.3750575497174702,0.9658359732391565,4.439952223550862,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.583,offered,8.58333333333334,79.97520133876566,86.31303526041523,11.896978286341819,5.3349593749999995,1.7127523416271078,1.93672642109116,4.571663316711948,0.14139718804693663,2.5623585944040665,0.9851304563173267,-0.3750575497174702,0.9658359732391565,4.439952223550862,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.6,offered,8.600000000000007,80.17348431020469,86.40195124999855,11.826736094731311,5.3349593749999995,1.959527612588353,2.1409953934214463,4.568376823850376,0.11489296473063933,2.563433072644302,0.9851304563173267,-0.38378904406479064,0.95943948917141,4.423285556884199,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.617,offered,8.633333333333342,80.5665622441847,86.57978322916517,11.690712567140695,5.3349593749999995,2.4484424317694353,2.549533338082019,4.5619840912103795,0.06424691198361744,2.5651922680439014,0.9851304563173267,-0.4058433685761975,0.9461067482003894,4.389952223550874,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.633,offered,8.633333333333342,80.5665622441847,86.57978322916517,11.690712567140695,5.3349593749999995,2.4484424317694353,2.549533338082019,4.5619840912103795,0.06424691198361744,2.5651922680439014,0.9851304563173267,-0.4058433685761975,0.9461067482003894,4.389952223550874,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.65,offered,8.65000000000001,80.76140745363705,86.66869921874849,11.625146000089318,5.3349593749999995,2.690671320660162,2.7538023104123055,4.558874894832462,0.04016374500104404,2.5658875030059773,0.9851304563173267,-0.4187117261384188,0.9391282194314158,4.373285556884211,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
7.4,8.667,offered,8.683333333333344,81.14784831223955,86.84653119791511,11.49923331637884,5.3349593749999995,3.1709050862188963,3.1623402550728783,4.552823533243038,-0.005452474191722571,2.566934259910323,0.9851304563173267,-0.44702221381893503,0.9244694411489556,4.339952223550885,9.583333333333389,90.9921032466491,91.28964053578903,9.39469155707453,5.305482858944095,3.279332716793371,4.71238898038469,4.441955738599958,0,2.2630036789007373,0.9345941092820237,-0.07530440206643174,0.07276158081048084,3.5266082205258
