t,xP,xR,vP,vR,phiP,phiR,F^intra,F^inter,L^intra,L^inter,tauドットPR,tauPR,tauRB,e2,e4a,e4b,e5,e6,e7,e8
0.49999999999999994,2.6674796874993945,80,5.3349593749999995,,6.128069169908591,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.5166666666666666,2.7563956770827076,80,5.3349593749999995,,0.049152835059291355,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.5333333333333333,2.8453116666660208,80,5.3349593749999995,,0.2534218073895777,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.55,2.934227656249334,80,5.3349593749999995,,0.45769077971986405,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.5666666666666668,3.023143645832647,80,5.3349593749999995,,0.6619597520501503,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.5833333333333335,3.112059635,80,5.3349593749999995,,0.8662287243804367,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.6000000000000002,3.2009756249992734,80,5.3349593749999995,,1.0704976967107231,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.6166666666666669,3.2898916145825865,80,5.3349593749999995,,1.2747666690410095,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.6333333333333336,3.3788076041658996,80,5.3349593749999995,,1.479035641371296,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.6500000000000004,3.467723593749213,80,5.3349593749999995,,1.6833046137015824,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.6666666666666671,3.556639583332526,80,5.3349593749999995,,1.8875735860318688,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.6833333333333338,3.645555572915839,80,5.3349593749999995,,2.091842558362155,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.7000000000000005,3.7344715624991522,80,5.3349593749999995,,2.2961115306924413,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.7166666666666672,3.8233875520824654,80,5.3349593749999995,,2.5003805030227277,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.733333333,3.9123035416657785,80,5.3349593749999995,,2.704649475353014,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.7500000000000007,4.001219531249092,80,5.3349593749999995,,2.9089184476833005,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.7666666666666674,4.090135520832405,80,5.3349593749999995,,3.113187420013587,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.7833333333333341,4.179051510415718,80,5.3349593749999995,,3.3174563923438734,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.8000000000000008,4.267967499999031,80,5.3349593749999995,,3.5217253646741598,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.8166666666666675,4.356883489582344,80,5.3349593749999995,,3.725994337004446,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.8333333333333343,4.445799479165657,80,5.3349593749999995,,3.9302633093347326,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.85,4.534715468748971,80,5.3349593749999995,,4.1345322816650185,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.8666666666666677,4.623631458332284,80,5.3349593749999995,,4.338801253995305,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.8833333333333344,4.712547447915597,80,5.3349593749999995,,4.543070226325591,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.9000000000000011,4.801463437,80,5.3349593749999995,,4.747339198655878,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.9166666666666679,4.890379427082223,80,5.3349593749999995,,4.951608170986164,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.9333333333333346,4.979295416665536,80,5.3349593749999995,,5.1558771433164505,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.9500000000000013,5.0682114062488495,80,5.3349593749999995,,5.360146115646737,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.966666667,5.157127395832163,80,5.3349593749999995,,5.564415087977023,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
0.9833333333333347,5.246043385415476,80,5.3349593749999995,,5.76868406,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
1.0000000000000013,5.334959374998789,80,5.3349593749999995,,5.972953032637596,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
1.016666666666668,5.423875364582102,80,5.3349593749999995,,6.1772220049678825,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
1.0333333333333345,5.512791354165415,80,5.3349593749999995,,0.09830567,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
1.0500000000000012,5.601707343748728,80,5.3349593749999995,,0.30257464244886906,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
1.0666666666666678,5.6906233333320415,80,5.3349593749999995,,0.5068436147791554,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
1.0833333333333344,5.779539322915355,80,5.3349593749999995,,0.7111125871094417,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
1.100000000000001,5.868455312498668,80,5.3349593749999995,,0.9153815594397281,0,3.90125,0,1.3675,1,,,,0,0,0,0,0,0,0
